	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d
44	-1.23483	-2.28254	1.39785	-4.25137	6.91740	0.79552	-9.80796	-3.36164	2.50983	-4.28301	12.48672	1.60077	-5.13941	35.91290	-3.79220	-7.14934	2.60474	0.06988	-5.16468	27.36374	-3.44559	-3.85168	-7.42193	3.45865	-2.44058	5.85653	2.33587	0.78172	-2.25228	-0.01010	-0.28160	1.21649	0.62773	1.42175	-0.77878	0.03481	-0.10305	0.19314	0.13422	0.06066	-0.02191	0.02060
45	-1.08443	-4.15516	1.47393	-5.39815	5.74403	0.53361	-10.56469	-11.17845	2.26135	-9.55396	8.00795	0.50738	-5.14953	35.87751	-3.84968	-7.26823	2.68151	0.01121	-11.01877	13.34811	-3.70987	4.95722	-2.39624	-1.52842	0.45813	6.18894	1.65208	1.94909	-2.60811	0.25887	0.51048	1.84167	0.80937	1.66175	-0.51459	0.14172	0.08465	0.24730	0.11481	0.10624	0.12887	0.07965
46	-0.88761	-4.01166	1.33396	-6.82561	6.66383	0.66216	-12.53835	-15.63737	1.90505	-12.30912	12.85111	1.69364	-5.27595	35.84069	-3.81856	-7.52117	2.65236	-0.01512	-16.14853	14.94534	-1.04137	15.01587	4.41948	-6.10669	4.59253	4.99672	-0.05115	3.07420	-3.61241	0.42675	2.19539	1.27119	0.37993	2.29646	-0.80991	0.12757	0.37946	0.14168	0.00504	0.23840	0.08194	0.08627
47	-0.63495	-1.92278	1.07849	-6.91898	8.73872	1.15832	-12.47182	-12.64994	1.54644	-8.79898	20.23055	4.20188	-5.34176	35.85512	-3.68764	-7.74931	2.57628	0.04927	-11.40061	27.83730	1.85685	7.53614	0.10656	-1.16415	6.03858	2.53568	-1.55455	5.01591	-4.01836	0.91051	3.00919	-0.21448	-0.54679	3.07363	-1.17356	0.28932	0.47277	-0.08945	-0.17943	0.38810	-0.09314	0.06959
48	-0.29073	0.16968	0.89114	-5.64445	9.99503	1.60576	-9.61320	-6.80589	1.32410	-2.93168	22.81680	5.80586	-5.28246	35.90973	-3.53540	-7.81943	2.60695	0.18154	-1.23005	37.43205	2.80333	-9.74734	-16.85724	7.27128	4.48078	-0.32408	-2.16487	5.46502	-2.21844	1.12758	2.37999	-1.42228	-1.24891	2.69332	-0.92020	0.43938	0.30635	-0.24954	-0.29452	0.31316	-0.19988	0.00845
49	-0.41530	0.85909	0.94563	-4.69592	9.13336	1.52707	-8.06134	-3.27443	1.66801	-1.49064	19.44212	5.12674	-5.20621	35.94557	-3.48163	-7.74792	2.67751	0.24263	1.74361	37.78886	1.63233	-12.73545	-26.62726	5.98471	2.78954	-1.21644	-1.83418	1.92127	0.73314	0.28499	1.42560	-1.27607	-1.04254	0.85883	-0.21928	0.18541	0.11995	-0.16601	-0.19991	-0.01153	-0.15773	-0.09812
50	-1.15875	-0.33250	1.31762	-4.83267	7.02253	1.03083	-9.98661	-4.19871	2.95450	-3.12496	13.24984	2.78481	-5.19464	35.85555	-3.54923	-7.55664	2.63789	0.20696	-0.79121	31.77918	-0.52502	0.07759	-17.47599	-3.27648	3.03376	0.77266	-1.10999	-2.34067	1.78955	-0.79172	1.49292	-0.19778	-0.30321	-0.46947	0.12963	-0.21035	0.14374	0.07075	0.00202	-0.20411	-0.06513	-0.15068
51	-1.79849	-2.88407	1.86330	-4.96727	5.77482	0.70357	-13.41549	-9.24313	4.82914	-2.43677	9.19149	0.81252	-5.18434	35.53858	-3.62500	-7.17384	2.51035	0.21225	-0.73483	24.13254	-1.52675	9.05434	-4.96189	-6.10602	4.05835	3.62164	-0.50984	-1.68326	-0.36167	-0.56678	2.33536	0.56617	0.12498	0.64775	-0.34303	-0.11060	0.31078	0.22684	0.10774	0.05616	-0.07645	-0.06131
52	-1.68665	-4.57621	2.09040	-4.77126	6.09812	0.85732	-14.54987	-15.10238	5.49113	-0.63076	8.66301	0.96925	-5.11489	35.22102	-3.60488	-6.77522	2.44355	0.27976	1.08757	15.46375	-0.32779	6.32858	-3.36356	1.63619	3.87497	4.69452	-0.15819	3.19374	-3.81578	0.69152	2.61787	0.47691	0.06430	3.08245	-1.25751	0.37308	0.38663	0.17932	0.06969	0.49311	-0.19096	0.09055
53	-1.10879	-3.56214	1.65163	-4.90573	6.76172	1.20841	-11.65208	-16.84875	3.46951	-1.60093	8.82811	2.98446	-5.04045	35.26240	-3.52995	-6.64697	2.45676	0.27157	1.01906	6.94504	1.13956	0.39524	-4.09297	8.21791	2.61370	3.19061	-0.05253	6.14535	-5.45357	1.34517	1.89097	-0.02042	-0.11709	3.91046	-1.61373	0.55311	0.29562	0.00802	-0.02116	0.56709	-0.19722	0.15406
54	-0.82223	-1.29483	0.98275	-4.99516	6.90257	1.36575	-8.46321	-13.34714	0.37142	-3.77679	9.68982	4.78572	-5.01128	35.52573	-3.49971	-6.63648	2.44054	0.19213	-1.12115	6.83919	0.74086	-2.43872	-0.09002	4.63001	2.16455	0.92129	-0.25121	4.61372	-4.63804	0.82035	1.11361	-0.13409	-0.15526	2.65374	-1.17664	0.24144	0.17222	-0.07837	-0.07379	0.26336	-0.03559	0.09911
55	-0.54817	-0.15719	0.66700	-4.56049	6.88965	1.28288	-7.32530	-8.24283	-1.00192	-4.55683	12.87641	4.74002	-4.96688	35.60424	-3.48509	-6.39054	2.39052	0.19971	-2.57929	18.47447	-0.48519	-1.64979	-2.33048	-3.00990	3.68335	0.47513	-0.73623	2.44645	-2.69873	0.35155	1.28934	0.34372	-0.06502	1.68363	-0.57997	0.14620	0.14829	0.03363	-0.05140	0.06569	0.09492	0.05936
56	-0.26043	-1.18101	0.94102	-3.54239	6.94020	1.11626	-7.32324	-6.96899	0.19993	-2.93930	16.31118	3.31484	-4.88797	35.41038	-3.43335	-5.85850	2.39636	0.31169	-0.34013	29.91498	-0.09681	2.57323	-15.76309	-3.89373	5.49933	2.81319	-0.85985	2.61501	-0.29202	0.82860	2.16025	0.96091	0.14575	2.08132	-0.11547	0.70762	0.21445	0.23299	0.04876	0.17746	0.08348	0.12027
57	-0.73022	-3.95456	1.71652	-2.33393	6.82876	0.92458	-9.16020	-10.54011	2.74505	-0.33932	17.40844	1.86628	-4.84239	35.14894	-3.37322	-5.24377	2.45342	0.36135	1.62484	31.27477	1.29805	7.36521	-26.02350	0.89310	5.13877	5.88580	-0.12403	2.09759	1.33684	0.90656	2.81067	1.05140	0.33380	2.00351	-0.00475	0.90543	0.31193	0.28152	0.13204	0.22451	-0.02600	0.11327
58	-1.64135	-6.10540	2.40249	-1.50531	6.63112	0.77448	-13.13584	-13.36233	4.57467	0.74153	16.20004	1.14513	-4.85549	35.00530	-3.32554	-4.70697	2.48250	0.28579	-1.93584	26.59633	0.61487	7.73656	-20.49685	1.90574	2.50945	6.01718	0.67374	-1.81611	0.80633	-0.50905	2.55230	0.18513	0.11270	0.37754	-0.37038	0.01933	0.31633	0.05919	0.06420	-0.05581	-0.12477	-0.06013
59	-1.75017	-5.27629	2.32599	-1.81497	6.62231	0.82514	-15.46947	-11.03467	4.24756	-1.22158	14.09725	1.60801	-4.88142	35.02675	-3.28069	-4.39095	2.49759	0.20460	-7.95789	22.91826	-1.80516	4.38083	-5.43425	-2.83789	0.51626	2.75386	0.40164	-5.40872	-1.15351	-1.92344	1.72414	-1.00033	-0.46786	-1.03411	-0.76743	-0.92712	0.19146	-0.22900	-0.10466	-0.34420	-0.12038	-0.20580
60	-1.20787	-2.34080	1.70933	-3.64071	6.89757	1.08069	-14.68608	-6.07062	2.63807	-6.28093	13.15336	3.13824	-4.87044	35.11897	-3.24057	-4.34135	2.55951	0.21016	-13.93171	22.54976	-2.21209	3.96690	2.22301	-6.53885	1.26083	-0.26812	-0.68949	-3.33667	-2.89804	-1.44639	1.32866	-1.35310	-0.84868	-0.16436	-0.92253	-0.80089	0.12516	-0.27703	-0.19672	-0.20250	-0.07168	-0.14564
61	-1.26559	-0.70645	1.49456	-5.71036	7.28345	1.28693	-14.67265	-4.45714	2.29203	-11.61390	13.97017	4.12888	-4.80671	35.07320	-3.19827	-4.28746	2.61116	0.27309	-21.90263	22.87707	0.17664	7.49960	-4.62520	-4.75859	2.80138	0.40081	-1.06401	3.17339	-4.13641	0.30203	1.49440	-0.50956	-0.61470	2.61663	-1.29167	0.02489	0.20378	-0.04467	-0.13484	0.32588	-0.14796	0.02457
62	-1.67740	-2.03492	1.91410	-5.70887	7.53283	1.27398	-14.78884	-8.38521	3.73469	-11.59110	15.29317	3.45130	-4.73971	34.77907	-3.13232	-3.92667	2.53688	0.33571	-23.40305	21.03495	2.82513	6.19427	-16.51309	0.01450	2.62467	3.79698	-0.19957	7.50079	-4.68370	1.31031	1.65294	0.61297	-0.06395	4.85133	-1.92957	0.54924	0.28782	0.20222	-0.01979	0.76750	-0.34704	0.11577
63	-1.05370	-4.28633	2.16048	-3.02941	7.74586	1.22379	-9.51015	-12.97524	4.39089	-3.75874	16.78474	2.64054	-4.78082	34.44616	-3.06079	-3.41114	2.36822	0.37310	-5.63031	20.74121	3.91029	-4.66592	-22.20894	2.82379	1.73424	5.26462	0.34234	6.23545	-4.06537	0.90188	1.70834	0.62975	-0.00060	4.74604	-2.13812	0.46884	0.29438	0.19269	-0.01178	0.77178	-0.44442	0.09720
64	0.28629	-4.81349	1.79571	-0.13858	7.93381	1.28346	-1.82847	-12.95813	2.75286	5.48805	17.69700	3.20195	-4.95513	34.36541	-3.01676	-3.18527	2.27997	0.35350	19.57214	24.41640	2.67727	-15.46060	-19.65600	0.72715	2.53023	2.78395	-0.65296	1.62917	-3.23366	-0.24016	1.96707	-0.49598	-0.60393	2.64633	-1.71819	-0.02726	0.30710	-0.02779	-0.13262	0.38942	-0.30957	0.03774
65	0.08825	-3.90490	1.50474	0.67577	7.79853	1.31283	-2.45615	-10.84483	1.01085	7.93291	16.74360	4.13381	-5.13922	34.41134	-3.00787	-3.24533	2.35848	0.27354	23.90643	25.23411	0.03335	-14.93076	-12.33846	-4.16137	4.17820	0.42380	-1.68438	-2.45885	-3.31926	-1.32234	2.10133	-1.03846	-0.86303	0.12431	-1.18232	-0.72658	0.34229	-0.16484	-0.21090	-0.10370	-0.07825	-0.05016
66	-1.44142	-3.09757	1.67967	-0.64460	6.96279	1.10118	-9.59246	-10.37782	1.05569	1.93327	13.65751	3.71671	-5.19354	34.23856	-2.98252	-3.16240	2.46787	0.16221	5.45850	19.37941	-1.96545	-5.43683	-4.83230	-5.69466	3.88052	2.04452	-0.78353	-2.37387	-3.54494	-1.43875	1.41396	0.10041	0.04305	-0.87847	-0.84603	-1.06159	0.25900	-0.05730	-0.08230	-0.35480	0.03549	-0.14286
67	-1.89268	-2.97365	1.88666	-2.56713	6.20289	0.86090	-12.24000	-10.86743	1.97880	-5.80307	11.11295	2.65402	-5.16893	33.85597	-2.91125	-2.81375	2.46242	0.09544	-9.48805	14.33905	-2.07065	3.05699	0.57678	-0.88441	1.87626	4.69187	0.95431	3.33612	-2.84458	0.10994	0.23041	1.49335	1.20134	0.77629	-0.60777	-0.34820	0.00332	0.12771	0.16078	-0.13422	-0.00201	-0.11596
68	-1.17339	-3.10883	1.90670	-3.00368	6.70921	0.96070	-10.77031	-10.37330	2.72298	-6.95390	11.94415	2.66255	-5.21448	33.57901	-2.85273	-2.45781	2.35370	0.12302	-8.54997	16.50006	-0.72110	6.73992	2.91931	6.12709	0.59053	3.82703	1.14959	9.64596	-2.09781	2.12196	-0.45362	1.32002	1.19244	3.38743	-0.46244	0.85202	-0.28474	0.16899	0.27408	0.30108	-0.05970	0.03998
69	-0.84038	-3.13431	1.97626	-1.62798	7.87994	1.19664	-12.48715	-9.10444	3.42479	-1.67717	14.38803	3.19769	-5.30060	33.53974	-2.82293	-2.30980	2.24455	0.14284	-4.42268	21.09139	0.35300	7.49386	-0.55342	8.98487	0.67443	1.27882	-0.00716	8.50646	-2.25475	2.15928	-0.41609	0.19437	0.31518	3.58723	-0.45383	1.01851	-0.44806	0.10561	0.21255	0.40216	-0.03822	0.12249
70	-1.27579	-3.45136	2.20058	0.13006	8.62217	1.19835	-16.70483	-8.86621	3.93240	4.06384	16.20033	3.13954	-5.30572	33.53879	-2.78464	-2.29398	2.22270	0.04134	-5.58819	22.88781	0.27079	6.82717	-7.45566	5.21288	1.36226	2.02816	-0.45899	-0.45020	-2.07384	-0.00496	-0.02128	-0.00991	0.04376	0.68148	-0.27074	-0.04779	-0.40436	0.11378	0.16816	0.03332	0.07006	0.02962
71	-1.67718	-4.25301	2.32598	1.16251	9.28101	1.14303	-16.65429	-10.16195	3.52111	5.96137	18.51596	3.17932	-5.24856	33.38147	-2.75586	-2.20201	2.28529	-0.09465	-6.17690	24.08623	0.32722	6.75271	-11.13549	-2.54661	2.10339	6.05296	0.49715	-8.19005	-0.87315	-1.96017	0.55888	0.94195	0.76322	-2.30165	0.09055	-1.02125	-0.14033	0.21547	0.23694	-0.39162	0.16413	-0.10656
72	-1.49846	-4.71390	2.15890	0.64757	10.05365	1.30339	-10.97775	-11.36771	2.33317	1.75083	20.63105	3.82907	-5.22138	33.16169	-2.75661	-2.09663	2.38445	-0.08225	-4.21066	25.50900	1.27090	9.15768	-12.69284	-8.01072	2.37339	8.53136	1.69917	-7.40109	0.16538	-1.79993	1.21864	1.71528	1.42738	-2.45044	0.23724	-0.90634	0.21337	0.28405	0.28558	-0.45989	0.14654	-0.13090
73	-1.20140	-4.16119	1.97256	-1.64962	10.16522	1.49666	-6.66458	-11.06837	1.90131	-7.97736	20.59666	4.07425	-5.22518	33.03206	-2.72940	-2.16818	2.50744	0.10672	-8.21295	25.84244	2.46454	12.55950	-16.04648	-6.56059	1.83844	6.79444	2.01998	-1.22085	-0.09561	-0.36599	1.69649	1.56766	1.21499	-0.23719	-0.04412	-0.16720	0.42150	0.25702	0.19236	-0.16835	0.03787	-0.05930
74	-0.89413	-3.05673	2.02307	-3.73620	9.26199	1.37116	-7.99884	-9.86817	3.19221	-16.52614	19.14331	3.07013	-5.20026	32.97765	-2.61414	-2.28134	2.58572	0.25053	-19.33490	24.93723	3.17409	13.52362	-17.54923	-1.91830	1.22118	3.21791	1.35925	2.42181	-1.68395	0.22687	1.83601	0.83078	0.37319	1.70455	-0.67071	0.07826	0.39241	0.14641	-0.00716	0.18906	-0.09626	-0.01433
75	-0.38004	-2.37153	2.12887	-3.21206	7.63809	0.82147	-11.10218	-9.47691	4.73410	-14.57181	16.31698	1.57553	-5.18472	32.99220	-2.49528	-2.27063	2.49677	0.04415	-22.41383	19.59788	1.97256	6.20907	-12.73849	-1.44926	1.64259	1.54904	0.31671	1.41511	-3.20150	-0.39639	1.69523	0.12215	-0.30303	1.88639	-1.24917	-0.34589	0.24066	0.00323	-0.16079	0.33363	-0.20536	-0.04403
76	-0.52273	-2.42050	2.07434	-0.60770	6.75085	0.36910	-11.76534	-8.61476	4.19760	-1.49693	14.16518	1.91051	-5.25016	33.09811	-2.52962	-2.33355	2.36341	-0.41044	-7.12705	15.06133	-0.63213	-9.62839	-4.60204	-4.91178	3.13045	1.49438	-0.77493	-0.10719	-3.13205	-0.80504	1.60663	-0.46776	-0.62331	1.29097	-1.42614	-0.58552	0.15010	-0.11006	-0.20365	0.26510	-0.26647	-0.07581
77	-1.41917	-2.73356	1.88575	1.19697	7.90342	0.59607	-9.55297	-4.33488	1.72624	10.64201	16.69886	4.52063	-5.28615	33.16631	-2.68365	-2.64796	2.42735	-0.61728	14.05889	24.30481	-1.53090	-19.03952	-1.42602	-4.88386	4.33837	-0.02343	-1.87760	1.05529	-2.00129	-0.12384	1.85906	-1.28572	-1.07511	1.62618	-1.27240	-0.06153	0.21360	-0.20087	-0.23901	0.22522	-0.26871	-0.01521
78	-1.92797	-2.93168	1.77129	0.75429	9.74901	1.16932	-8.00163	-0.24938	0.18440	11.57099	21.05895	6.10760	-5.18167	33.07009	-2.78201	-3.00294	2.63550	-0.37896	19.69936	40.01663	-0.45410	-9.17544	-5.78107	2.25905	4.32771	-1.72781	-2.01735	3.79609	-1.64006	0.93578	2.42435	-1.69878	-1.27897	2.87627	-1.09066	0.75696	0.38319	-0.19508	-0.22289	0.29854	-0.20836	0.10914
79	-1.72155	-3.51866	1.93137	-0.74562	9.98466	1.35446	-10.99445	-5.22614	1.37640	4.22720	19.41197	4.28442	-5.07425	32.89661	-2.75987	-3.21718	2.78224	-0.02842	4.89733	35.38482	-0.21564	10.80911	-8.20039	10.81937	3.54713	-0.16643	-0.53291	5.54321	-2.34886	1.38526	3.08695	-0.94014	-0.59375	3.65817	-0.94745	1.12094	0.55910	-0.01140	-0.04381	0.34009	-0.10337	0.18190
80	-1.23666	-4.51492	2.18023	-2.10538	8.88320	1.14906	-14.84254	-18.09353	3.51533	-3.13052	12.30425	1.48090	-5.16302	32.85449	-2.69605	-3.56450	2.83998	0.08773	-12.51231	7.94315	-0.97128	21.85029	-3.73165	13.97159	2.18192	4.39314	1.62715	5.62099	-3.45475	1.08787	3.21892	0.52459	0.49072	3.62999	-0.94739	0.86607	0.59337	0.23899	0.17122	0.37377	-0.03527	0.16962
81	-0.61678	-4.64889	2.11249	-3.36289	8.62525	1.06561	-12.92887	-24.34631	3.93542	-6.89953	10.30706	1.45249	-5.43088	32.99199	-2.67385	-4.29763	2.88143	-0.01316	-14.31552	-6.66539	-0.26888	18.17527	-3.65992	10.78346	0.17622	8.26815	2.89536	4.46373	-4.57642	0.42203	2.28543	1.51066	0.95492	3.36769	-1.26349	0.29029	0.39408	0.34293	0.19547	0.49498	-0.07357	0.12300
82	-0.00442	-3.95905	1.79752	-4.28796	9.77547	1.22104	-7.37955	-17.49171	2.75750	-8.29186	17.77506	3.84830	-5.69174	33.12642	-2.71561	-5.17649	2.93260	-0.12443	-5.53098	11.28874	2.14907	7.57831	-14.35883	2.75098	-0.02083	7.94247	1.97894	1.57205	-4.87276	-0.44193	1.34033	1.11689	0.35493	2.57466	-1.68285	-0.36720	0.16853	0.19446	-0.01015	0.47528	-0.18006	0.02899
83	0.05046	-3.37450	1.59040	-4.41011	10.49963	1.22884	-5.43498	-6.49245	1.64703	-8.50598	23.97269	4.89416	-5.81248	33.19277	-2.80878	-5.94143	2.97756	-0.19724	-2.66393	34.64853	2.58948	-3.21869	-22.48569	-7.06242	3.39062	3.59840	-0.87514	-2.64677	-3.18123	-1.28673	1.63491	-0.37885	-0.81607	0.88159	-1.67872	-0.85916	0.14407	-0.09615	-0.27626	0.10846	-0.25283	-0.12734
84	-0.60884	-2.97849	1.60626	-3.93006	9.80656	0.95905	-8.74647	-1.06466	1.42718	-6.43970	20.72079	3.14300	-5.78217	33.28788	-2.90435	-6.67861	2.98394	-0.26255	-8.19421	36.28571	-0.73998	-10.19724	-17.17352	-11.09628	6.18107	-0.55102	-2.87795	-4.51130	-0.41726	-1.42167	2.12431	-1.46704	-1.42563	-0.30973	-1.14011	-0.77748	0.18718	-0.28117	-0.37265	-0.26047	-0.22845	-0.21886
85	-1.33614	-2.65117	1.73872	-4.31414	8.99475	0.73744	-12.81213	-2.38434	2.04544	-4.86111	15.67280	0.95862	-5.66772	33.37059	-2.94423	-7.58282	2.96795	-0.23577	-15.50083	27.02921	-3.26986	-8.30610	-9.35173	-3.20027	3.54723	0.01809	-1.20233	-0.38289	0.09205	-0.34946	1.43153	-0.82041	-0.60321	0.93737	-0.72783	-0.02647	0.12556	-0.17654	-0.16145	-0.14228	-0.14178	-0.12053
86	-1.66130	-2.55918	1.84930	-6.03224	9.13959	0.80022	-14.35083	-6.13839	2.76430	-6.33802	17.47187	0.77652	-5.55184	33.34145	-2.93232	-8.66808	2.98676	-0.09127	-19.55775	26.82837	-1.45292	0.98158	-12.27885	9.48012	-0.98225	4.65634	2.53588	6.39130	-2.59613	1.03505	0.75018	0.85319	0.95786	3.54126	-0.93279	0.72366	0.10099	0.11639	0.19737	0.29503	-0.06972	0.07866
87	-1.65714	-2.46225	1.81034	-7.44807	9.23103	0.95475	-14.05266	-7.97117	2.60116	-6.11647	20.52079	2.52060	-5.46056	33.35249	-2.92055	-9.84457	3.01166	-0.03860	-15.35746	30.96778	0.61570	8.28023	-18.76726	10.83056	-0.86241	7.27281	3.52314	7.11691	-4.56864	0.92393	1.47084	1.44714	1.39098	4.03674	-1.35314	0.59153	0.22600	0.28520	0.32852	0.47340	-0.08516	0.14370
88	-1.50907	-2.31136	1.67897	-7.59775	8.69729	1.07216	-13.19269	-8.06317	1.87996	-1.08549	18.51769	5.07990	-5.40379	33.58378	-2.94660	-11.05060	3.00755	-0.18191	-3.59603	27.25830	0.33720	7.84985	-16.46670	-0.64358	2.48062	4.96729	0.84791	0.56074	-2.55452	-0.51036	2.21558	0.49782	0.26039	1.90300	-1.22051	-0.10419	0.27410	0.20400	0.11828	0.29990	-0.14779	0.04681
89	-1.26991	-2.69829	1.66392	-7.61785	8.34585	1.17293	-11.74514	-8.65278	1.96624	1.76910	16.00471	7.05909	-5.41629	33.82121	-3.01117	-12.14374	2.97447	-0.34694	3.11152	20.23832	1.36677	2.35429	-8.86126	-8.59776	2.83215	1.22097	-1.54052	-3.82530	0.70881	-0.97459	1.22449	-0.62444	-0.89213	0.42606	-0.55708	-0.22243	0.07514	0.00401	-0.13762	0.15648	-0.12956	-0.01053
90	-0.86258	-3.69843	1.77685	-8.50005	8.08053	1.02053	-9.81577	-8.81334	3.01965	-2.86589	16.55746	6.42991	-5.47284	33.71693	-3.07933	-12.94956	2.83864	-0.41487	-3.03594	18.99741	3.26432	-2.66297	-2.67929	-5.57190	0.31695	-0.64262	-1.37593	-0.93842	0.45081	-0.03650	-0.38122	-1.00833	-0.81969	1.07017	-0.30348	0.14026	-0.14962	-0.15172	-0.12798	0.16822	-0.06218	0.00960
91	-0.40901	-4.36233	1.80783	-9.40090	7.59960	0.64444	-8.48189	-6.87643	3.60716	-8.44115	18.27764	3.39695	-5.49075	33.30526	-3.09486	-13.44153	2.65075	-0.33676	-10.98990	24.86747	1.40636	-4.00724	3.10775	-1.89387	0.66593	-0.99994	-0.60504	2.21082	-3.30722	0.12032	-0.03863	-0.98931	-0.14150	1.54981	-0.98734	-0.19009	-0.06036	-0.18403	0.06016	0.12777	-0.11489	-0.03954
92	-0.52959	-3.84612	1.68990	-10.31487	7.03485	0.44657	-8.86715	-5.83274	2.89500	-10.71648	17.93881	0.64938	-5.46274	32.97558	-3.03408	-13.84669	2.65744	-0.07623	-12.32773	30.25394	-2.61811	-1.61499	3.42006	-3.08268	4.95273	-0.29031	-0.90485	0.52594	-6.04532	-1.01614	2.41066	-0.91392	-0.00782	0.81241	-1.81757	-1.01751	0.31057	-0.09572	0.11991	0.04228	-0.26858	-0.13071
93	-1.96640	-2.59591	1.67563	-12.43119	6.20712	0.51991	-12.43814	-9.76198	1.99733	-13.85771	12.53386	-0.25067	-5.47772	33.04801	-2.97745	-14.42373	2.86707	0.18802	-15.50109	23.12384	-3.48783	5.44096	-8.07109	-1.32822	8.08772	2.79415	-0.85470	-0.40266	-5.02264	-1.20857	4.47555	-0.28321	-0.08644	0.83349	-1.75465	-0.87262	0.57768	0.06937	0.02503	0.13045	-0.30282	-0.08680
