	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d
3233	0.05675	0.73543	0.35645	0.84357	3.62432	1.96903	2.83494	-2.47699	-0.86016	-0.17857	2.43057	1.05343	0.77254	-1.29047	-0.20898	-0.74003	0.92794	0.32337	-0.36278	-0.32713	0.24781	-0.52381	-0.06982	0.13296	-0.46998	-0.10177	0.14547	-0.43180	0.09734	0.14921	0.11467	0.64464	0.25843	-0.06758	0.28113	0.03239	0.57136	2.36860	0.94372	-0.12521	0.04494	-0.06183	2.19338	4.00126	1.68291	0.02206	-0.03735	-0.05199	3.84115	3.46084	1.87506	0.01650	-0.03799	-0.05385	3.87992	3.48234	1.91373
3234	0.03779	0.73472	0.38189	1.24249	3.65556	1.98301	2.62846	-2.98003	-0.74434	0.06110	2.50446	1.05954	0.73869	-1.60419	-0.17284	-0.65452	0.98636	0.35726	-0.33419	-0.42837	0.23792	-0.45265	-0.11717	0.11778	-0.39385	-0.14469	0.12484	-0.45303	0.06363	0.14538	0.02661	0.60467	0.24053	-0.11266	0.26616	0.07109	0.46138	2.40324	1.02986	-0.08488	0.06272	-0.01267	2.22723	4.32168	1.87886	0.05530	-0.02586	-0.05280	4.07011	4.04130	1.85311	0.05183	-0.02643	-0.06039	4.10383	4.08888	1.87738
3235	0.01217	0.72570	0.41753	1.70371	3.64907	2.04224	2.32734	-3.48559	-0.67129	0.30418	2.53668	1.05869	0.65538	-1.94413	-0.15110	-0.56389	1.04187	0.36161	-0.32288	-0.61185	0.19198	-0.39103	-0.15501	0.10708	-0.33254	-0.16670	0.10117	-0.47472	0.03044	0.14479	-0.06255	0.55546	0.22687	-0.14988	0.28992	0.10208	0.34988	2.36738	1.17655	-0.08821	0.11823	0.04514	2.22131	4.58404	2.12773	0.04722	0.00223	-0.00561	4.24030	4.61591	1.84549	0.04625	0.00182	-0.01480	4.27032	4.68112	1.86277
3236	-0.00200	0.71164	0.43660	2.21624	3.68538	2.05150	1.97380	-3.96319	-0.64847	0.55352	2.58206	1.04693	0.52625	-2.24556	-0.13741	-0.47197	1.11912	0.34152	-0.32768	-0.83430	0.12419	-0.35207	-0.16162	0.07612	-0.30118	-0.15707	0.05900	-0.47267	0.00145	0.12169	-0.09307	0.52012	0.20843	-0.15343	0.34098	0.09134	0.24831	2.27580	1.34406	-0.13183	0.16721	0.06045	2.14616	4.72717	2.36201	0.00082	0.01217	0.04474	4.37022	5.10033	1.84357	-0.00015	0.01183	0.03907	4.40104	5.17218	1.86716
3237	-0.00151	0.70182	0.42813	2.71757	3.70398	1.98662	1.63235	-4.35752	-0.64049	0.83827	2.67108	1.03123	0.39937	-2.43447	-0.11766	-0.36219	1.22197	0.31905	-0.32519	-0.98727	0.06522	-0.33019	-0.14362	0.01910	-0.28719	-0.13239	-0.00159	-0.44905	-0.02180	0.07321	-0.07018	0.52086	0.18039	-0.13074	0.39155	0.05213	0.15172	2.17606	1.46210	-0.16498	0.18278	0.03003	2.00955	4.77120	2.52240	-0.04489	0.00579	0.06184	4.45843	5.51113	1.84252	-0.04862	0.00533	0.06148	4.49282	5.58520	1.88066
3238	0.00228	0.69610	0.41275	3.15003	3.59848	1.91194	1.34411	-4.64280	-0.59361	1.18850	2.76996	1.03308	0.31144	-2.50091	-0.09250	-0.19956	1.33129	0.32272	-0.30171	-1.00661	0.02503	-0.31073	-0.12381	-0.04425	-0.26661	-0.11602	-0.06308	-0.42335	-0.04805	0.02583	-0.04492	0.54690	0.15516	-0.10723	0.41613	0.02590	0.04524	2.09548	1.51877	-0.15044	0.17605	-0.00566	1.82722	4.78244	2.63114	-0.04977	0.01603	0.05051	4.46887	5.92869	1.87215	-0.05621	0.01534	0.05317	4.50560	6.00817	1.92599
3239	-0.00360	0.69023	0.41259	3.52915	3.36558	1.86664	1.07907	-4.83523	-0.48716	1.59036	2.81179	1.05727	0.24225	-2.51890	-0.07442	0.02400	1.42215	0.35920	-0.27818	-0.93937	-0.00792	-0.28137	-0.11858	-0.09363	-0.22855	-0.11456	-0.11260	-0.40525	-0.07285	0.00004	-0.05116	0.57295	0.14652	-0.09963	0.41160	0.03326	-0.08402	2.02730	1.55146	-0.10386	0.16202	-0.01873	1.59235	4.80575	2.74964	-0.01269	0.04740	0.03154	4.35391	6.40453	1.97777	-0.01874	0.04670	0.03389	4.38964	6.49247	2.04682
3240	-0.02087	0.68554	0.42659	3.93245	3.08397	1.80747	0.77752	-4.95772	-0.34312	1.97707	2.75652	1.06536	0.14120	-2.57586	-0.06417	0.25053	1.47648	0.39619	-0.28439	-0.89415	-0.04047	-0.23836	-0.13120	-0.12737	-0.18039	-0.11974	-0.15455	-0.38826	-0.07566	-0.01686	-0.07843	0.59483	0.15741	-0.10695	0.39783	0.06314	-0.22411	1.95817	1.59327	-0.06878	0.13612	-0.01532	1.31391	4.83622	2.91374	0.02711	0.06639	0.01977	4.10554	6.91498	2.19435	0.02439	0.06606	0.02081	4.13650	7.00917	2.27824
3241	-0.03966	0.68854	0.44075	4.41240	2.80161	1.65885	0.43696	-5.02682	-0.19163	2.29029	2.60883	1.00060	-0.00547	-2.68203	-0.05555	0.40847	1.49091	0.38571	-0.31336	-0.92965	-0.07460	-0.19197	-0.15421	-0.15676	-0.13680	-0.12349	-0.19946	-0.36717	-0.04950	-0.05225	-0.09662	0.63404	0.18693	-0.11543	0.39945	0.09438	-0.33914	1.89527	1.66096	-0.06553	0.09427	-0.01375	1.04054	4.85763	3.12068	0.03176	0.05268	0.01974	3.77568	7.42690	2.52091	0.03174	0.05273	0.02109	3.79765	7.52549	2.61732
3242	-0.04424	0.70224	0.44898	4.94285	2.48605	1.41975	0.09179	-5.05393	-0.04680	2.53901	2.40061	0.86442	-0.16984	-2.77617	-0.04746	0.49763	1.48063	0.31913	-0.33260	-1.01855	-0.11574	-0.16058	-0.16862	-0.19068	-0.10837	-0.12133	-0.24725	-0.34060	-0.01298	-0.10884	-0.08066	0.70279	0.22960	-0.10146	0.42451	0.11106	-0.39524	1.85209	1.75682	-0.07153	0.05478	-0.02392	0.81437	4.88025	3.34382	0.00816	0.02899	0.02270	3.41341	7.96549	2.91706	0.00722	0.02898	0.02602	3.42184	8.07223	3.02457
3243	-0.02244	0.71688	0.45597	5.43182	2.08530	1.17518	-0.27395	-5.02280	0.08703	2.77167	2.17844	0.73213	-0.34843	-2.81849	-0.02825	0.58447	1.47251	0.24653	-0.34879	-1.12595	-0.15334	-0.14902	-0.15159	-0.22935	-0.09409	-0.10707	-0.28618	-0.29739	0.01152	-0.15799	-0.01599	0.77350	0.26695	-0.04516	0.45624	0.10728	-0.38436	1.81136	1.85369	-0.05563	0.04446	-0.04266	0.62595	4.91110	3.54802	-0.00400	0.02939	0.01270	2.99127	8.54124	3.34092	-0.00786	0.02898	0.01733	2.98180	8.65754	3.46144
3244	0.01678	0.71680	0.46566	5.76631	1.63044	0.96709	-0.70388	-4.90753	0.20547	3.01161	1.98768	0.65789	-0.57520	-2.83862	0.02652	0.72833	1.48016	0.22134	-0.41710	-1.25845	-0.15487	-0.14327	-0.09869	-0.26818	-0.08427	-0.07668	-0.30878	-0.22825	0.01953	-0.17602	0.08019	0.80703	0.28137	0.03912	0.47514	0.09248	-0.33894	1.73228	1.90333	-0.02125	0.06742	-0.05691	0.42754	4.92199	3.71043	0.00889	0.05339	-0.01270	2.43274	9.05816	3.78277	0.00430	0.05281	-0.00907	2.40356	9.17407	3.91346
3245	0.04380	0.70013	0.47706	5.88715	1.20975	0.76492	-1.17792	-4.74433	0.30488	3.25886	1.83467	0.61926	-0.85312	-2.87707	0.11893	0.94558	1.48001	0.24276	-0.55743	-1.40141	-0.10473	-0.13015	-0.03562	-0.30190	-0.07292	-0.03882	-0.32111	-0.14934	0.02150	-0.17090	0.14856	0.81022	0.28022	0.10508	0.48848	0.08854	-0.31441	1.60561	1.88286	0.00803	0.09688	-0.05424	0.18198	4.88304	3.84168	0.01686	0.06606	-0.03556	1.71191	9.38967	4.25851	0.01462	0.06576	-0.03423	1.66643	9.49177	4.38522
3246	0.04379	0.68511	0.49065	5.85597	0.85352	0.57086	-1.61012	-4.62447	0.38753	3.53444	1.66942	0.57448	-1.11919	-2.91317	0.20458	1.22793	1.43516	0.27002	-0.70353	-1.48778	-0.03636	-0.10801	0.00237	-0.32204	-0.06063	-0.01234	-0.32812	-0.08603	0.02687	-0.16098	0.14846	0.83968	0.29036	0.12789	0.52253	0.11121	-0.33168	1.48447	1.81667	0.02942	0.09927	-0.03681	-0.10630	4.81477	3.96691	-0.00616	0.04124	-0.04113	0.89225	9.52834	4.78627	-0.00653	0.04118	-0.04146	0.83579	9.61440	4.89546
3247	0.03709	0.69393	0.50834	5.80744	0.51895	0.42326	-1.94007	-4.57125	0.45949	3.83739	1.42642	0.51733	-1.30063	-2.87876	0.22289	1.54237	1.34265	0.28007	-0.77470	-1.47631	-0.00965	-0.08245	0.00407	-0.31420	-0.04817	-0.00543	-0.31990	-0.04170	0.03496	-0.14650	0.12359	0.94230	0.32143	0.13434	0.58917	0.15299	-0.34920	1.44712	1.73611	0.05397	0.06735	-0.02029	-0.40785	4.78388	4.09223	-0.04828	-0.00785	-0.03492	0.07369	9.58705	5.39432	-0.05027	-0.00817	-0.03561	0.00633	9.66416	5.49142
3248	0.04559	0.72725	0.52606	5.78977	0.15209	0.31609	-2.18096	-4.47061	0.51776	4.05929	1.09280	0.47031	-1.37942	-2.72425	0.16266	1.80927	1.22262	0.29532	-0.75978	-1.38761	-0.05081	-0.06484	-0.00671	-0.27294	-0.03715	-0.00106	-0.28929	-0.00944	0.03536	-0.12380	0.15408	1.09853	0.34448	0.16483	0.67229	0.18417	-0.32177	1.51768	1.64660	0.08218	0.03338	-0.01691	-0.71108	4.80378	4.23436	-0.07368	-0.04620	-0.02996	-0.68623	9.60082	6.14724	-0.07938	-0.04711	-0.03034	-0.76906	9.66935	6.25500
3249	0.05387	0.75303	0.53354	5.71655	-0.25673	0.19098	-2.38083	-4.18392	0.54293	4.07258	0.73306	0.44286	-1.39994	-2.45803	0.08343	1.93579	1.07884	0.34229	-0.70690	-1.24157	-0.11728	-0.06512	0.00560	-0.22119	-0.03106	0.02541	-0.25289	-0.00068	0.02153	-0.11184	0.24059	1.22342	0.32366	0.22326	0.74093	0.17236	-0.27571	1.61339	1.55877	0.11583	0.04490	-0.02792	-1.03606	4.72212	4.43516	-0.04945	-0.05190	-0.03466	-1.43290	9.34516	7.04132	-0.05704	-0.05316	-0.03509	-1.53316	9.39394	7.17514
3250	0.02249	0.72752	0.52180	5.51326	-0.66695	0.01900	-2.58688	-3.70243	0.51921	3.90676	0.42112	0.40982	-1.44696	-2.14126	0.05894	1.89938	0.91178	0.38842	-0.68359	-1.04483	-0.13806	-0.07494	0.05586	-0.19315	-0.02579	0.07694	-0.23313	-0.03026	0.01324	-0.13510	0.28109	1.22319	0.26156	0.26987	0.76807	0.10831	-0.29183	1.57546	1.50648	0.16120	0.11589	-0.05141	-1.40813	4.30421	4.66469	0.02222	-0.02892	-0.05590	-2.27732	8.50860	7.81649	0.01659	-0.02992	-0.05707	-2.39419	8.53105	7.96647
3251	-0.06612	0.62679	0.48831	5.21894	-1.04518	-0.15178	-2.80975	-3.16032	0.47278	3.72173	0.15481	0.33500	-1.58605	-1.85735	0.11066	1.78081	0.74365	0.35487	-0.74472	-0.84817	-0.08682	-0.06946	0.13006	-0.19498	-0.00881	0.13621	-0.22775	-0.07846	0.04238	-0.18378	0.18022	1.05106	0.18805	0.25713	0.74463	0.01717	-0.41851	1.27198	1.48467	0.20014	0.21041	-0.08144	-1.84939	3.47777	4.77547	0.08374	0.00466	-0.09085	-3.25262	7.07995	8.12693	0.08261	0.00442	-0.09271	-3.38735	7.08110	8.27375
3252	-0.18187	0.45409	0.44049	4.93249	-1.39025	-0.28326	-2.98743	-2.71449	0.47310	3.61894	-0.11778	0.20303	-1.78826	-1.66377	0.20024	1.69677	0.59634	0.21437	-0.87208	-0.72468	0.00149	-0.03654	0.19918	-0.20032	0.02138	0.18696	-0.21629	-0.09655	0.10207	-0.21552	-0.03464	0.72370	0.11336	0.18166	0.68065	-0.05662	-0.61658	0.69358	1.41666	0.20032	0.28172	-0.09834	-2.36189	2.39814	4.65932	0.07914	0.03236	-0.11142	-4.23987	5.37400	8.05467	0.08202	0.03283	-0.11291	-4.38722	5.33883	8.20267
3253	-0.26322	0.23897	0.40157	4.71391	-1.70021	-0.40514	-3.03998	-2.39828	0.54025	3.56843	-0.39426	0.04872	-1.95378	-1.54655	0.27532	1.70511	0.46905	0.05626	-0.96623	-0.68106	0.08088	0.00940	0.23469	-0.17992	0.05014	0.21986	-0.18603	-0.05272	0.15190	-0.19704	-0.21993	0.32681	0.02640	0.10139	0.59441	-0.08002	-0.77857	-0.02050	1.24948	0.16132	0.30828	-0.08067	-2.84823	1.27534	4.42417	0.02843	0.04014	-0.08804	-5.08460	3.64666	8.24111	0.03252	0.04082	-0.08870	-5.21910	3.50472	8.41951
3254	-0.26272	0.04403	0.39762	4.54510	-1.93482	-0.54282	-2.97947	-2.10364	0.56570	3.52180	-0.61120	-0.05784	-2.02453	-1.43362	0.30896	1.78026	0.35139	0.01234	-0.95476	-0.65907	0.13907	0.05307	0.22715	-0.12291	0.07205	0.23283	-0.13720	0.04217	0.18701	-0.12998	-0.24461	0.01219	-0.06348	0.08292	0.51224	-0.05015	-0.81099	-0.62158	1.03181	0.11785	0.30357	-0.02968	-3.10518	0.26874	4.26934	-0.00376	0.03382	-0.03199	-5.67136	1.63925	9.17858	-0.00123	0.03419	-0.03348	-5.75669	1.28132	9.36769
3255	-0.18497	-0.05159	0.41833	4.37160	-2.03303	-0.67174	-2.89896	-1.72959	0.43032	3.47422	-0.74769	-0.08619	-2.02100	-1.26310	0.29926	1.85063	0.24423	0.11036	-0.87427	-0.61545	0.18424	0.09759	0.20146	-0.04133	0.09994	0.23992	-0.07743	0.14931	0.24281	-0.04462	-0.10824	-0.06654	-0.11663	0.12759	0.47224	0.00936	-0.72220	-0.84110	0.85665	0.10012	0.30375	0.02910	-3.00136	-0.43533	4.17586	0.00973	0.04930	0.01606	-5.64409	-1.19488	9.94558	0.00960	0.04912	0.01137	-5.64339	-1.78786	9.98408
3256	-0.08054	0.00874	0.41698	4.11733	-2.01798	-0.73438	-2.82132	-1.29582	0.18097	3.38725	-0.84784	-0.08225	-1.97153	-1.03245	0.25608	1.85135	0.16636	0.23174	-0.80796	-0.54877	0.21225	0.14781	0.19951	0.03133	0.13926	0.26497	-0.02524	0.23632	0.32109	0.01807	0.07314	0.13963	-0.09931	0.17247	0.50031	0.06155	-0.62238	-0.54269	0.79717	0.10872	0.32371	0.06437	-2.62730	-0.62251	3.92092	0.04161	0.09799	0.03245	-4.49665	-3.67079	8.60729	0.03885	0.09720	0.02461	-4.41248	-4.26970	8.35847
3257	-0.00156	0.20012	0.37457	3.73734	-1.99638	-0.70006	-2.69370	-0.89763	-0.03095	3.21578	-0.94313	-0.12184	-1.88608	-0.78597	0.19534	1.78435	0.13673	0.23080	-0.78959	-0.46538	0.20963	0.19642	0.24012	0.05336	0.17541	0.31445	-0.00715	0.30281	0.37798	0.02867	0.17433	0.50705	-0.01763	0.17299	0.57399	0.07114	-0.61424	0.10746	0.87526	0.14001	0.34657	0.05835	-2.18082	-0.29298	3.35912	0.07250	0.14680	0.02562	-2.62736	-3.40420	5.60401	0.06664	0.14540	0.01807	-2.54477	-3.75456	5.23958
3258	0.04595	0.38851	0.30373	3.34532	-2.01898	-0.61866	-2.54995	-0.59980	-0.14283	3.02757	-1.03396	-0.22425	-1.79400	-0.56535	0.13431	1.73469	0.14627	0.08567	-0.79839	-0.36177	0.17731	0.23160	0.30941	0.00602	0.19317	0.36961	-0.03384	0.36523	0.39561	-0.00963	0.15104	0.78634	0.07587	0.15498	0.62773	0.02298	-0.68096	0.65887	1.00632	0.20522	0.35953	0.01609	-1.73768	0.16007	2.55337	0.12258	0.16635	0.01300	-0.97169	-0.87247	3.10276	0.11257	0.16433	0.00965	-0.95351	-0.97560	2.93115
3259	0.09389	0.44410	0.20744	3.11731	-2.06470	-0.54335	-2.48541	-0.38052	-0.21383	2.93054	-1.13283	-0.31511	-1.72343	-0.38072	0.08346	1.77644	0.14860	-0.08896	-0.80217	-0.24336	0.13346	0.24486	0.38542	-0.07635	0.19491	0.41121	-0.07757	0.41390	0.40422	-0.06064	0.06067	0.79221	0.11153	0.16631	0.61444	-0.06137	-0.68809	0.73140	1.02189	0.28723	0.36850	-0.03885	-1.21686	0.23793	1.71407	0.18124	0.15948	-0.00021	0.12989	1.42638	1.35514	0.16737	0.15686	0.00155	0.12171	1.50199	1.48431
3260	0.15182	0.36928	0.09867	3.04007	-2.11690	-0.47911	-2.49432	-0.17955	-0.29973	2.88517	-1.25745	-0.31179	-1.65922	-0.22182	0.03483	1.85435	0.08901	-0.17117	-0.78187	-0.13408	0.09211	0.23991	0.44705	-0.11677	0.19676	0.43544	-0.08470	0.40957	0.42696	-0.08032	-0.00935	0.57374	0.06437	0.21109	0.54697	-0.13419	-0.52838	0.38575	0.81789	0.34736	0.37009	-0.08019	-0.59959	-0.10316	1.02319	0.21037	0.13519	-0.02069	0.55991	2.24972	-0.19665	0.19569	0.13230	-0.01657	0.54994	2.51173	0.10345
3261	0.19386	0.27395	0.01723	2.92142	-2.15813	-0.46510	-2.46540	0.02156	-0.36669	2.72587	-1.38119	-0.23606	-1.57330	-0.07096	-0.02777	1.81765	-0.03308	-0.14001	-0.73609	-0.04673	0.05470	0.23739	0.47222	-0.06021	0.21210	0.44606	-0.02272	0.33874	0.45764	-0.04633	-0.04031	0.35084	-0.01306	0.24355	0.47058	-0.15856	-0.24877	0.02899	0.48279	0.36712	0.33743	-0.09481	-0.01647	-0.40953	0.54573	0.20858	0.08401	-0.05044	0.45238	1.89650	-1.30361	0.19756	0.08165	-0.04805	0.39870	2.30412	-1.03700
3262	0.19786	0.25934	-0.00333	2.62515	-2.15663	-0.56509	-2.30559	0.20461	-0.35882	2.36931	-1.44379	-0.19054	-1.46828	0.09200	-0.09750	1.58485	-0.14420	-0.05457	-0.67775	0.04070	0.02323	0.25238	0.46196	0.06685	0.23803	0.45052	0.08456	0.24076	0.49382	0.02918	-0.07584	0.28693	-0.04345	0.20973	0.41808	-0.13066	0.00670	-0.01616	0.21972	0.32874	0.26997	-0.08128	0.42438	-0.31347	0.28947	0.17717	0.02445	-0.06489	0.38381	1.30041	-1.70405	0.17226	0.02326	-0.06560	0.27961	1.73412	-1.58019
3263	0.16000	0.32801	0.02465	2.17797	-2.10380	-0.74685	-2.03054	0.37220	-0.30475	1.89624	-1.41535	-0.23037	-1.36274	0.27194	-0.15192	1.22488	-0.17042	0.02787	-0.62582	0.15463	-0.00091	0.27088	0.45203	0.18254	0.25921	0.46050	0.17962	0.15317	0.54245	0.10993	-0.13912	0.35175	-0.01088	0.10275	0.38290	-0.07790	0.13219	0.21850	0.11536	0.22847	0.20638	-0.04720	0.67034	0.09227	0.18885	0.11577	0.00389	-0.03626	0.62376	0.94710	-1.54492	0.11558	0.00378	-0.03756	0.53032	1.30178	-1.55043
3264	0.08935	0.39184	0.05428	1.68504	-2.03037	-0.89564	-1.74081	0.55202	-0.29885	1.43410	-1.31064	-0.31440	-1.25626	0.45008	-0.19361	0.87383	-0.10816	0.08414	-0.58759	0.28532	-0.02740	0.26975	0.47183	0.23799	0.26662	0.48175	0.22978	0.07078	0.58692	0.16431	-0.20578	0.38836	0.02904	-0.03223	0.32482	-0.03667	0.13068	0.43462	0.07667	0.09886	0.16464	-0.01211	0.69518	0.43005	0.12639	0.04873	0.02111	0.01380	0.85339	0.73681	-1.07919	0.05000	0.02142	0.01400	0.81389	0.97104	-1.14130
3265	0.01583	0.36932	0.05575	1.23262	-1.97735	-0.94919	-1.51989	0.74525	-0.38719	1.05321	-1.16126	-0.37928	-1.12875	0.59666	-0.23971	0.62220	-0.00626	0.10739	-0.54829	0.39327	-0.06022	0.24797	0.50865	0.25341	0.26509	0.50664	0.24755	-0.01122	0.58264	0.18868	-0.24368	0.29148	0.02583	-0.14911	0.21507	-0.01825	0.10044	0.40398	-0.01069	-0.02371	0.12455	0.00914	0.60385	0.45006	0.04027	-0.00329	0.03060	0.03727	0.80729	0.48759	-0.50277	-0.00251	0.03080	0.03745	0.80726	0.60643	-0.55619
3266	-0.02033	0.26537	0.03370	0.87517	-1.96701	-0.92312	-1.36865	0.92112	-0.52016	0.78396	-1.02027	-0.39706	-0.97561	0.68692	-0.27626	0.49788	0.08133	0.09661	-0.50122	0.44804	-0.07919	0.22033	0.53148	0.26586	0.26174	0.52214	0.25576	-0.06527	0.49956	0.19747	-0.24599	0.10701	-0.01821	-0.23374	0.07231	-0.01042	0.14524	0.18739	-0.17162	-0.11837	0.06708	0.01651	0.60232	0.23812	-0.06919	-0.03429	0.01768	0.02594	0.60656	0.22434	0.08474	-0.03399	0.01766	0.02414	0.62214	0.24541	0.07075
3267	-0.00627	0.14000	-0.00487	0.67167	-2.00994	-0.85110	-1.22985	1.06560	-0.62901	0.66410	-0.96545	-0.36372	-0.83153	0.71947	-0.27502	0.51322	0.11623	0.06703	-0.47677	0.45301	-0.06522	0.19792	0.53301	0.27507	0.25836	0.52187	0.25716	-0.07364	0.35804	0.19357	-0.22792	-0.05197	-0.08808	-0.29391	-0.05898	-0.01301	0.28322	-0.02511	-0.38222	-0.17394	-0.00848	0.00590	0.78550	0.00597	-0.20843	-0.04048	-0.00078	0.00217	0.41986	0.02360	0.63074	-0.04018	-0.00085	-0.00040	0.45935	-0.04462	0.65601
