	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d
3645	-1.98633	-2.38321	-46.74062	0.14161	14.10152	-110.80268	-0.96886	-3.46211	-46.68874	-3.65087	4.06993	-110.20129	-0.96886	-3.46211	-46.68874	-3.65087	4.06993	-110.20129	2.72604	-3.34648	-62.71790	-17.13584	7.68660	-90.38790	13.28594	-14.28942	-61.61803	-18.31042	5.73124	-90.23119	-2.33011	20.59414	-75.95882	-21.69272	20.78260	-57.77337	-27.91326	24.87210	-46.71952	-47.36805	39.58942	-36.18560	-0.56161	40.93931	-43.06198	-41.31431	-13.03352	-46.76767	26.41056	11.95990	-116.99102	61.41837	-45.40187	83.74273	30.38800	5.53655	-117.37203	56.65625	-46.19353	80.28717
3646	-1.86489	-2.12291	-46.76379	0.48887	14.12736	-110.89865	-0.68943	-3.37047	-46.70745	-3.41655	3.84272	-110.28602	-0.68943	-3.37047	-46.70745	-3.41655	3.84272	-110.28602	2.90502	-3.49663	-62.79219	-17.04304	7.76775	-90.38772	13.36572	-14.16974	-61.70278	-18.11628	5.63438	-90.24295	-2.41438	20.61449	-76.07542	-21.33907	20.78748	-58.17761	-27.97848	24.94583	-46.53833	-47.50545	39.60409	-35.95263	-0.03580	40.41710	-44.09246	-41.50666	-12.51919	-47.20309	27.10936	10.04697	-117.95496	60.64978	-45.97878	81.90317	31.15852	3.00666	-118.15324	57.06818	-46.55676	79.29068
3647	-1.87273	-2.04287	-46.69667	0.36201	13.82065	-110.81202	-0.58712	-3.40406	-46.63558	-3.44876	3.74172	-110.22779	-0.58712	-3.40406	-46.63558	-3.44876	3.74172	-110.22779	3.11536	-3.62132	-62.66300	-16.92242	7.85849	-90.38235	13.34831	-14.07557	-61.58042	-17.98440	5.57184	-90.23722	-2.52277	20.76480	-76.02534	-20.97244	20.79206	-58.49069	-28.12816	24.93721	-46.34966	-47.70643	39.53871	-35.74722	0.42238	39.93919	-45.00987	-41.59296	-11.93666	-47.68242	27.83324	8.12694	-119.06930	60.16082	-46.55771	80.53745	31.88343	0.69785	-119.09704	56.70597	-47.30628	77.98755
3648	-2.01048	-1.92324	-46.70363	0.09334	13.53093	-110.73873	-0.58016	-3.43794	-46.63673	-3.61989	3.67459	-110.18105	-0.58016	-3.43794	-46.63673	-3.61989	3.67459	-110.18105	3.35952	-3.70873	-62.62090	-16.79167	7.91657	-90.30689	13.24644	-13.98646	-61.55342	-17.90785	5.54710	-90.15316	-2.51917	20.89701	-75.94711	-20.61605	20.85395	-58.77599	-28.21139	24.97916	-46.27819	-47.82152	39.55650	-35.64982	0.95309	39.41413	-45.93363	-41.66712	-11.36662	-48.09389	28.57017	6.18718	-120.23553	59.80954	-47.03793	79.53264	32.57967	-1.23741	-120.13074	55.72663	-48.53918	76.46276
3649	-2.29574	-1.60321	-46.83651	0.13372	13.69659	-110.79608	-0.55976	-3.45015	-46.75996	-3.72901	3.46708	-110.21716	-0.55976	-3.45015	-46.75996	-3.72901	3.46708	-110.21716	3.62068	-3.75056	-62.84428	-16.68128	7.93158	-90.15523	13.11253	-13.91407	-61.80222	-17.86265	5.53116	-89.99216	-2.38991	20.96095	-75.97991	-20.30615	20.95394	-59.09984	-28.20629	25.13785	-46.32436	-47.84748	39.72002	-35.63176	1.58038	38.84468	-46.95075	-41.81971	-10.90592	-48.38153	29.27569	4.24551	-121.27023	59.40522	-47.38335	78.67536	33.38394	-2.87175	-121.06923	54.58978	-49.90541	74.98935
3650	-2.64200	-1.08837	-47.01134	0.46673	14.10895	-110.89161	-0.44551	-3.43979	-46.92455	-3.68201	3.16275	-110.26553	-0.44551	-3.43980	-46.92455	-3.68201	3.16275	-110.26553	3.87369	-3.75445	-63.23346	-16.61120	7.91906	-90.05871	12.98105	-13.87842	-62.21953	-17.84087	5.50609	-89.88921	-2.20292	20.99018	-76.12973	-20.03839	21.02941	-59.48826	-28.13622	25.33029	-46.48164	-47.78666	39.94909	-35.72201	2.23917	38.21292	-47.94065	-42.04004	-10.57047	-48.59531	29.91009	2.41625	-122.08723	58.90257	-47.65617	77.93613	34.28326	-4.48007	-121.78008	53.46466	-50.96477	73.71675
3651	-2.93352	-0.53173	-47.12641	0.85604	14.36714	-110.92417	-0.26433	-3.40130	-47.03477	-3.49064	2.90712	-110.26781	-0.26433	-3.40130	-47.03477	-3.49064	2.90712	-110.26781	4.09654	-3.74568	-63.65148	-16.57603	7.89860	-90.10602	12.87582	-13.87816	-62.66156	-17.82367	5.47257	-89.93452	-2.04576	21.00916	-76.31140	-19.78758	21.05993	-59.92912	-28.02120	25.44143	-46.76383	-47.62218	40.13940	-35.98692	2.92560	37.46159	-48.81131	-42.25450	-10.27166	-48.83878	30.46749	0.78907	-122.59770	58.40829	-47.95678	77.48601	35.13758	-6.16009	-122.15258	52.15066	-51.64738	72.58048
3652	-3.13026	-0.09585	-47.20221	1.29406	14.48056	-110.94760	-0.10762	-3.35477	-47.11115	-3.17470	2.70577	-110.27602	-0.10762	-3.35477	-47.11115	-3.17470	2.70577	-110.27602	4.29017	-3.74100	-64.12019	-16.55946	7.87677	-90.19499	12.80972	-13.86933	-63.15372	-17.76624	5.43325	-90.02962	-1.95125	21.00139	-76.51130	-19.54001	21.06717	-60.39096	-27.89736	25.42179	-47.07063	-47.40409	40.21363	-36.33723	3.73795	36.58038	-49.69941	-42.43229	-9.90929	-49.17098	30.97529	-0.69362	-122.76743	57.97593	-48.34169	77.38337	35.95106	-7.75094	-122.17297	50.76793	-52.20356	71.68233
3653	-3.23257	0.07051	-47.31389	1.75016	14.51113	-111.01400	-0.06809	-3.35500	-47.22313	-2.80959	2.53288	-110.33424	-0.06809	-3.35500	-47.22313	-2.80959	2.53288	-110.33424	4.48156	-3.74488	-64.67213	-16.55391	7.85483	-90.20155	12.74745	-13.77408	-63.73922	-17.65202	5.39732	-90.05151	-1.84640	20.94502	-76.81114	-19.27395	21.05382	-60.86955	-27.79740	25.28645	-47.19965	-47.22851	40.12489	-36.54011	4.69587	35.66814	-50.74692	-42.57726	-9.47706	-49.57159	31.49334	-2.20154	-122.61629	57.51724	-48.80235	77.52056	36.91968	-9.30188	-121.84576	49.92625	-52.86205	71.46571
3654	-3.27223	-0.02546	-47.44780	2.03753	14.38911	-111.08862	-0.13705	-3.43480	-47.35308	-2.54018	2.40931	-110.41594	-0.13705	-3.43480	-47.35308	-2.54018	2.40931	-110.41594	4.68411	-3.76100	-65.22943	-16.55363	7.84396	-90.14115	12.63389	-13.55838	-64.34332	-17.52267	5.38094	-90.00891	-1.65062	20.83416	-77.23081	-18.95034	20.99454	-61.38085	-27.71597	25.09551	-47.06638	-47.13253	39.90471	-36.47453	5.63580	34.86760	-51.85085	-42.65392	-9.03231	-49.99777	32.08797	-3.86178	-122.11705	56.96248	-49.30950	77.83408	38.10516	-11.27890	-121.06826	49.98248	-53.69825	72.22086
3655	-3.30184	-0.10038	-47.53284	2.14452	14.24702	-111.16980	-0.13752	-3.55115	-47.43195	-2.44214	2.29388	-110.50607	-0.13752	-3.55115	-47.43195	-2.44214	2.29388	-110.50607	4.87299	-3.78453	-65.66602	-16.53769	7.85785	-90.10423	12.47079	-13.29866	-64.82778	-17.42747	5.38199	-89.98258	-1.40822	20.66860	-77.64895	-18.56140	20.88220	-61.89407	-27.63013	24.91238	-46.78508	-47.07721	39.64720	-36.24099	6.38053	34.23987	-52.79623	-42.62571	-8.58101	-50.42849	32.78568	-5.66767	-121.35188	56.36454	-49.83810	78.17663	39.32241	-13.96943	-119.89124	50.76413	-54.67351	73.64001
3656	-3.34944	0.03093	-47.55072	2.17391	14.22125	-111.28479	0.03300	-3.65984	-47.44353	-2.47514	2.17452	-110.61783	0.03300	-3.65984	-47.44353	-2.47514	2.17452	-110.61783	5.02440	-3.79612	-65.90568	-16.48011	7.89326	-90.16541	12.30800	-13.11335	-65.10230	-17.37828	5.36359	-90.04202	-1.22182	20.46211	-77.95417	-18.15725	20.75497	-62.34600	-27.52725	24.76050	-46.50024	-47.01405	39.41786	-35.99062	6.93899	33.73844	-53.54844	-42.54956	-8.05878	-50.85350	33.55979	-7.55062	-120.57607	55.79877	-50.35625	78.15555	40.41910	-16.91683	-118.66489	52.00180	-55.67749	75.06990
3657	-3.40968	0.24023	-47.55015	2.10114	14.13713	-111.40794	0.24807	-3.75096	-47.43800	-2.54909	2.16449	-110.74466	0.24807	-3.75096	-47.43800	-2.54909	2.16449	-110.74466	5.14585	-3.78716	-66.03197	-16.37948	7.93098	-90.37724	12.17820	-13.02930	-65.25034	-17.35867	5.28490	-90.24216	-1.11083	20.25550	-78.18937	-17.78974	20.67217	-62.73224	-27.37983	24.65543	-46.25410	-46.90770	39.24415	-35.76348	7.46500	33.31448	-54.27034	-42.53762	-7.42644	-51.27579	34.36974	-9.47273	-119.95420	55.28012	-50.84843	77.64970	41.37941	-19.40064	-117.68610	53.29813	-56.60182	76.05714
3658	-3.43532	0.40908	-47.59330	1.87929	13.79625	-111.47451	0.40023	-3.78277	-47.48027	-2.59080	2.33662	-110.84380	0.40023	-3.78277	-47.48027	-2.59080	2.33661	-110.84380	5.25419	-3.78379	-66.24165	-16.26328	7.95574	-90.75578	12.08410	-12.96377	-65.47925	-17.33978	5.15407	-90.60726	-1.03159	20.09289	-78.46361	-17.45139	20.66466	-63.11708	-27.14590	24.64865	-46.02894	-46.73531	39.16926	-35.51756	8.05283	32.98381	-55.03961	-42.61966	-6.73742	-51.71930	35.22334	-11.39457	-119.50182	54.79714	-51.34118	77.14243	42.19984	-21.28440	-117.01720	53.85033	-57.34686	76.41393
3659	-3.36301	0.55358	-47.69884	1.51901	13.23142	-111.41531	0.53124	-3.71891	-47.59117	-2.61644	2.61258	-110.84264	0.53124	-3.71891	-47.59117	-2.61644	2.61258	-110.84264	5.35484	-3.82009	-66.56628	-16.15747	7.96666	-91.25336	12.02282	-12.83683	-65.82642	-17.28948	5.02410	-91.09772	-0.96540	19.98760	-78.79947	-17.09906	20.70716	-63.55658	-26.85009	24.77324	-45.81731	-46.53282	39.22199	-35.22990	8.66105	32.76180	-55.72553	-42.70414	-6.09374	-52.19591	36.16270	-13.22820	-119.32450	54.34620	-51.85968	76.90267	42.86935	-22.87955	-116.74605	52.99144	-57.76924	75.82796
3660	-3.21383	0.67737	-47.82343	1.07644	12.62416	-111.21407	0.67287	-3.60635	-47.72399	-2.70121	2.83613	-110.70390	0.67287	-3.60635	-47.72399	-2.70121	2.83612	-110.70390	5.44839	-3.89468	-66.80373	-16.06172	7.97484	-91.75798	11.98214	-12.65747	-66.08592	-17.20622	4.92977	-91.60118	-0.90373	19.91813	-79.12998	-16.72528	20.74155	-64.04568	-26.59779	24.96931	-45.62306	-46.38869	39.34703	-34.93002	9.23537	32.59443	-56.22586	-42.68831	-5.56353	-52.66786	37.16710	-14.89641	-119.64902	53.94790	-52.37419	76.43005	43.46071	-24.27954	-117.06851	50.96790	-57.84878	73.97379
3661	-3.14662	0.78629	-47.89627	0.75729	12.26611	-110.98830	0.77188	-3.54413	-47.80188	-2.83635	2.85011	-110.51386	0.77188	-3.54413	-47.80188	-2.83635	2.85011	-110.51386	5.54386	-3.98424	-66.84291	-15.96240	7.99889	-92.08971	11.93342	-12.48485	-66.14313	-17.13396	4.86083	-91.92909	-0.81207	19.84487	-79.38762	-16.37074	20.72788	-64.52141	-26.45676	25.13827	-45.45074	-46.34241	39.45299	-34.66580	9.80175	32.38059	-56.63490	-42.56039	-5.15226	-53.06261	38.12938	-16.40311	-120.50456	53.66014	-52.80776	75.30377	44.15513	-25.39540	-117.92958	48.80466	-57.84755	71.24828
3662	-3.26876	0.90728	-47.88689	0.79480	12.37708	-110.90896	0.78871	-3.57550	-47.79231	-2.91145	2.62008	-110.42336	0.78871	-3.57550	-47.79231	-2.91145	2.62008	-110.42336	5.64993	-4.08678	-66.80420	-15.86497	8.04683	-92.11378	11.86777	-12.34262	-66.11969	-17.10714	4.80493	-91.94242	-0.67811	19.73877	-79.55048	-16.06076	20.66615	-64.91447	-26.39073	25.26667	-45.30933	-46.35135	39.53010	-34.45323	10.40741	32.04173	-57.09561	-42.38398	-4.81065	-53.34769	38.96583	-17.82161	-121.40324	53.51969	-53.12034	73.94903	45.12008	-26.38716	-118.71088	47.50601	-58.04470	68.89866
3663	-3.45623	1.03821	-47.84252	1.15259	12.82300	-111.02279	0.77438	-3.62885	-47.74677	-2.85684	2.31764	-110.49213	0.77438	-3.62885	-47.74677	-2.85685	2.31764	-110.49213	5.76174	-4.21108	-66.82097	-15.79041	8.09859	-91.92326	11.80624	-12.20675	-66.15122	-17.11469	4.77803	-91.73914	-0.54054	19.60793	-79.63906	-15.76561	20.57827	-65.21909	-26.32261	25.42213	-45.20088	-46.35693	39.64267	-34.26473	11.03946	31.57878	-57.64363	-42.23171	-4.46420	-53.58779	39.69693	-19.25527	-121.63107	53.46406	-53.37922	73.16988	46.33525	-27.52494	-118.65000	47.38260	-58.34617	68.05104
3664	-3.57839	1.18767	-47.83453	1.56204	13.30396	-111.23713	0.79630	-3.63752	-47.74089	-2.73867	2.14805	-110.65594	0.79630	-3.63752	-47.74089	-2.73867	2.14805	-110.65594	5.87010	-4.33515	-66.97048	-15.73417	8.12653	-91.76542	11.75124	-12.06140	-66.31753	-17.13976	4.78563	-91.56901	-0.42984	19.49174	-79.70930	-15.44241	20.49636	-65.50696	-26.18414	25.61383	-45.13696	-46.29060	39.80294	-34.10875	11.63936	31.07878	-58.24770	-42.14096	-4.08290	-53.89101	40.38734	-20.78624	-121.03653	53.37299	-53.69874	73.17585	47.63714	-28.74758	-117.67655	47.74017	-58.47577	68.43037
3665	-3.71334	1.29481	-47.86334	1.74012	13.61556	-111.41500	0.79389	-3.68188	-47.76932	-2.70473	2.18580	-110.80067	0.79389	-3.68188	-47.76932	-2.70473	2.18580	-110.80067	5.97329	-4.41768	-67.33138	-15.66526	8.12636	-91.76199	11.67409	-11.92474	-66.69992	-17.18538	4.78395	-91.54919	-0.32938	19.43327	-79.83894	-15.08571	20.46424	-65.87180	-25.92005	25.72337	-45.15731	-46.05240	39.91211	-34.08211	12.16755	30.65038	-58.87598	-42.10201	-3.72212	-54.28601	41.06059	-22.39074	-120.18585	53.18492	-54.11063	73.33398	48.85911	-29.76490	-116.47868	47.43510	-58.58213	68.47169
3666	-3.91778	1.25101	-47.87421	1.60754	13.68426	-111.46555	0.69127	-3.83912	-47.76996	-2.80738	2.36349	-110.84597	0.69127	-3.83912	-47.76996	-2.80738	2.36349	-110.84597	6.06827	-4.44890	-67.87042	-15.57615	8.11263	-91.84083	11.56126	-11.81522	-67.26411	-17.24956	4.72696	-91.60664	-0.20417	19.43743	-80.08163	-14.71534	20.50743	-66.35263	-25.55009	25.61651	-45.24221	-45.62849	39.83805	-34.22361	12.63488	30.33094	-59.47889	-42.07731	-3.45654	-54.68804	41.71210	-23.94020	-119.75355	52.93828	-54.53101	72.94144	49.85597	-30.45553	-115.82106	46.00866	-59.19763	67.02869
3667	-4.01469	1.15967	-47.86785	1.42008	13.66103	-111.42693	0.63717	-3.97553	-47.75337	-2.92922	2.48977	-110.81274	0.63717	-3.97553	-47.75337	-2.92922	2.48977	-110.81274	6.14106	-4.45842	-68.38055	-15.50201	8.09698	-91.96232	11.44025	-11.72337	-67.79739	-17.30522	4.63317	-91.71050	-0.03999	19.45175	-80.42191	-14.34302	20.58916	-66.88033	-25.19417	25.30386	-45.26749	-45.17675	39.55212	-34.39064	13.09684	30.06986	-60.00769	-42.02018	-3.27722	-55.01390	42.36705	-25.34049	-120.08790	52.68269	-54.87737	71.79631	50.52627	-30.91922	-116.10655	43.90995	-60.51207	64.22865
3668	-3.82179	1.17380	-47.90592	1.40427	13.72049	-111.40099	0.80176	-3.93721	-47.79427	-2.98260	2.43551	-110.78125	0.80176	-3.93721	-47.79427	-2.98260	2.43551	-110.78125	6.18619	-4.46910	-68.65613	-15.47627	8.07779	-92.20530	11.34900	-11.62784	-68.08972	-17.31825	4.55994	-91.94917	0.14307	19.42608	-80.80006	-13.97599	20.62688	-67.33335	-24.91825	24.95193	-45.18378	-44.82523	39.19546	-34.45378	13.60960	29.81756	-60.46952	-41.88816	-3.08749	-55.29211	43.06837	-26.61761	-121.11334	52.36375	-55.18318	69.96426	50.90925	-31.36726	-117.24285	42.04803	-62.08036	60.98764
3669	-3.38867	1.19399	-48.02263	1.39580	13.73284	-111.40189	1.09366	-3.78208	-47.92125	-3.04391	2.30934	-110.77899	1.09366	-3.78208	-47.92125	-3.04391	2.30933	-110.77899	6.22618	-4.47270	-68.65937	-15.48801	8.04524	-92.59218	11.29375	-11.51955	-68.10513	-17.28251	4.53724	-92.34437	0.31076	19.35206	-81.17208	-13.63247	20.56948	-67.68803	-24.62938	24.73050	-45.14008	-44.48713	38.97374	-34.50275	14.17195	29.59210	-60.89366	-41.68165	-2.80038	-55.61499	43.82494	-27.83112	-122.42776	51.87424	-55.54229	67.50818	51.19730	-32.07375	-118.71433	41.14680	-63.23206	58.13816
3670	-2.84836	1.06556	-48.18273	1.16144	13.45280	-111.37508	1.34708	-3.61847	-48.08915	-3.17134	2.29362	-110.77847	1.34708	-3.61847	-48.08915	-3.17134	2.29362	-110.77847	6.28951	-4.45911	-68.49411	-15.49786	7.99118	-93.02099	11.25160	-11.40566	-67.95195	-17.22911	4.56089	-92.78420	0.44916	19.22917	-81.51846	-13.32241	20.44566	-68.04625	-24.23574	24.66859	-45.29139	-44.03513	38.96213	-34.69608	14.74633	29.43096	-61.28125	-41.46112	-2.41333	-56.01159	44.60148	-28.96817	-123.57457	51.23320	-55.97205	64.61499	51.55569	-33.20030	-119.95303	41.08623	-63.56457	55.76427
3671	-2.28003	0.83652	-48.30838	0.81761	12.91205	-111.32430	1.52672	-3.43232	-48.22207	-3.26254	2.38647	-110.77867	1.52672	-3.43232	-48.22207	-3.26254	2.38647	-110.77867	6.37612	-4.44567	-68.31485	-15.48506	7.91616	-93.35987	11.20193	-11.30571	-67.78586	-17.19890	4.61779	-93.12793	0.57713	19.07484	-81.81285	-13.02044	20.32742	-68.47266	-23.82991	24.65862	-45.56869	-43.55023	39.03794	-35.00560	15.31777	29.32115	-61.62695	-41.28321	-1.99856	-56.41261	45.34097	-29.95603	-124.15537	50.61385	-56.39287	61.99097	52.04702	-34.65794	-120.50774	41.24430	-63.16249	53.84513
3672	-1.81762	0.67832	-48.33886	0.68701	12.45690	-111.32272	1.64285	-3.20670	-48.26245	-3.20814	2.41472	-110.81649	1.64285	-3.20670	-48.26245	-3.20814	2.41471	-110.81649	6.45736	-4.45956	-68.26076	-15.46541	7.83364	-93.49825	11.14681	-11.24090	-67.74337	-17.20426	4.68976	-93.26503	0.71793	18.94997	-82.01574	-12.69327	20.26582	-68.88982	-23.62726	24.59659	-45.74018	-43.28310	39.03206	-35.22147	15.85613	29.21685	-61.91922	-41.12811	-1.63422	-56.72940	45.98944	-30.74190	-123.96014	50.17600	-56.71992	60.75132	52.73727	-36.25255	-120.11295	41.26780	-62.50343	53.01632
3673	-1.60049	0.64994	-48.27888	0.85368	12.36011	-111.39471	1.67640	-3.02170	-48.21101	-3.06788	2.28599	-110.89272	1.67640	-3.02170	-48.21101	-3.06788	2.28599	-110.89272	6.50699	-4.50110	-68.34933	-15.45890	7.76730	-93.40103	11.10587	-11.20928	-67.83930	-17.22165	4.75393	-93.16597	0.86326	18.89881	-82.10963	-12.35762	20.27369	-69.18627	-23.74726	24.49712	-45.66993	-43.39553	38.91690	-35.18708	16.26694	29.10825	-62.11115	-40.92096	-1.31525	-56.93328	46.53158	-31.35524	-123.26826	49.93338	-56.93063	61.24159	53.61318	-37.88631	-119.04050	40.90552	-62.13836	53.38624
3674	-1.61557	0.70883	-48.18660	1.14868	12.60741	-111.49181	1.66787	-2.95854	-48.12209	-2.96890	2.07431	-110.96325	1.66787	-2.95854	-48.12209	-2.96890	2.07431	-110.96325	6.52087	-4.54583	-68.47776	-15.45804	7.74230	-93.18176	11.09359	-11.17299	-67.97127	-17.22077	4.79719	-92.94697	0.97595	18.88129	-82.12989	-12.07775	20.33301	-69.35206	-24.08264	24.45182	-45.46582	-43.77503	38.81170	-34.98202	16.48515	29.03453	-62.17648	-40.62186	-0.94838	-57.06606	47.02275	-31.92025	-122.67577	49.74620	-57.06771	62.25671	54.43115	-39.50222	-118.05780	39.83556	-62.32869	53.59354
3675	-1.80154	0.92581	-48.09478	1.54811	13.15777	-111.60836	1.74755	-3.02586	-48.02968	-2.90321	1.82371	-111.02492	1.74755	-3.02586	-48.02968	-2.90321	1.82371	-111.02492	6.50514	-4.58291	-68.63258	-15.44464	7.76509	-92.96725	11.11199	-11.09279	-68.12798	-17.18682	4.82039	-92.73436	1.01190	18.81490	-82.15287	-11.89906	20.40458	-69.45523	-24.39145	24.52021	-45.36507	-44.13013	38.84516	-34.84160	16.58726	29.03140	-62.19939	-40.26698	-0.48093	-57.21066	47.53779	-32.58775	-122.49764	49.41784	-57.21292	62.20111	54.98088	-40.87873	-117.69061	38.16570	-62.84299	52.31772
